,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,Crowded,Crowded_pred
7723,20.14,20.12,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:07:31,0,1
7724,20.14,20.22,19.66,0,0,0,355.0,0,0,0,14/01/2021 06:08:01,0,1
7725,20.1,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 06:08:32,0,1
7726,20.1,20.17,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:09:03,0,1
7727,20.1,20.25,19.66,0,0,0,355.0,0,0,0,14/01/2021 06:09:33,0,1
7728,20.13,20.24,19.69,0,0,0,355.0,0,0,0,14/01/2021 06:10:04,0,1
7729,20.18,20.22,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:10:35,0,1
7730,20.14,20.12,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:11:05,0,1
7731,20.16,20.14,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:11:36,0,1
7732,20.18,20.15,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:12:07,0,1
7733,20.1,20.18,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:12:37,0,1
7734,20.09,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:13:08,0,1
7735,20.14,20.11,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:13:38,0,1
7736,20.11,20.2,19.61,0,0,0,355.0,0,0,0,14/01/2021 06:14:09,0,1
7737,20.18,20.18,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:14:40,0,1
7738,20.15,20.21,19.67,0,0,0,355.0,0,0,0,14/01/2021 06:15:10,0,1
7739,20.17,20.15,19.64,0,0,0,355.0,0,0,0,14/01/2021 06:15:41,0,1
7740,20.14,20.14,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:16:12,0,1
7741,20.15,20.18,19.69,0,0,0,355.0,0,0,0,14/01/2021 06:16:42,0,1
7742,20.09,20.16,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:17:13,0,1
7743,20.1,20.16,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:17:44,0,1
7744,20.09,20.14,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:18:14,0,1
7745,20.15,20.14,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:18:45,0,1
7746,20.16,20.09,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:19:15,0,1
7747,20.12,20.09,19.58,0,0,0,355.0,0,0,0,14/01/2021 06:19:46,0,1
7748,20.18,20.1,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:20:17,0,1
7749,20.12,20.12,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:20:47,0,1
7750,20.1,20.12,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:21:18,0,1
7751,20.12,20.12,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:21:49,0,1
7752,20.1,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:22:19,0,1
7753,20.1,20.19,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:22:50,0,1
7754,20.16,20.23,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:23:51,0,1
7755,20.19,20.1,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:24:22,0,1
7756,20.16,20.12,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:24:52,0,1
7757,20.15,20.11,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:25:23,0,1
7758,20.15,20.13,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:25:54,0,1
7759,20.13,20.12,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:26:24,0,1
7760,20.09,20.16,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:26:55,0,1
7761,20.19,20.15,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:27:26,0,1
7762,20.15,20.15,19.56,0,0,0,355.0,0,0,0,14/01/2021 06:27:56,0,1
7763,20.15,20.19,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:28:27,0,1
7764,20.15,20.1,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:28:57,0,1
7765,20.15,20.16,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:29:28,0,1
7766,20.14,20.11,19.61,0,0,0,355.0,0,0,0,14/01/2021 06:29:59,0,1
7767,20.1,20.18,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:30:29,0,1
7768,20.16,20.12,19.58,0,0,0,350.0,0,0,0,14/01/2021 06:31:00,0,1
7769,20.17,20.11,19.55,0,0,0,350.0,0,0,0,14/01/2021 06:31:31,0,1
7770,20.11,20.13,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:32:01,0,1
7771,20.09,20.17,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:32:32,0,1
7772,20.12,20.13,19.58,0,0,0,355.0,0,0,0,14/01/2021 06:33:03,0,1
7773,20.14,20.12,19.61,0,0,0,355.0,0,0,0,14/01/2021 06:33:33,0,1
7774,20.09,20.11,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:34:04,0,1
7775,20.1,20.15,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:34:34,0,1
7776,20.16,20.14,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:35:05,0,1
7777,20.1,20.12,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:35:36,0,1
7778,20.16,20.16,19.6,0,0,0,350.0,0,0,0,14/01/2021 06:36:06,0,1
7779,20.18,20.17,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:36:37,0,1
7780,20.11,20.18,19.56,0,0,0,355.0,0,0,0,14/01/2021 06:37:08,0,1
7781,20.18,20.13,19.58,0,0,0,355.0,0,0,0,14/01/2021 06:37:38,0,1
7782,20.17,20.12,19.56,0,0,0,350.0,0,0,0,14/01/2021 06:38:09,0,1
7783,20.14,20.14,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:38:40,0,1
7784,20.18,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:39:10,0,1
7785,20.09,20.18,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:39:41,0,1
7786,20.13,20.16,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:40:11,0,1
7787,20.16,20.13,19.56,0,0,0,355.0,0,0,0,14/01/2021 06:40:42,0,1
7788,20.16,20.09,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:41:13,0,1
7789,20.08,20.18,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:41:43,0,1
7790,20.13,20.17,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:42:14,0,1
7791,20.16,20.1,19.54,0,0,0,355.0,0,0,0,14/01/2021 06:42:45,0,1
7792,20.1,20.14,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:43:15,0,1
7793,20.11,20.17,19.61,0,0,0,350.0,0,0,0,14/01/2021 06:43:46,0,1
7794,20.13,20.12,19.56,0,0,0,350.0,0,0,0,14/01/2021 06:44:17,0,1
7795,20.18,20.11,19.53,0,0,0,355.0,0,0,0,14/01/2021 06:44:47,0,1
7796,20.15,20.11,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:45:18,0,1
7797,20.09,20.15,19.55,0,0,0,355.0,0,0,0,14/01/2021 06:45:48,0,1
7798,20.07,20.16,19.51,0,0,0,355.0,0,0,0,14/01/2021 06:46:19,0,1
7799,20.06,20.11,19.55,0,0,0,350.0,0,0,0,14/01/2021 06:46:50,0,1
7800,20.04,20.09,19.47,0,0,0,355.0,0,0,0,14/01/2021 06:47:20,0,1
7801,20.15,20.18,19.62,0,0,0,350.0,0,0,0,14/01/2021 06:47:51,0,1
7802,20.05,20.11,19.48,0,0,0,355.0,0,0,0,14/01/2021 06:48:22,0,1
7803,20.07,20.14,19.58,0,0,0,355.0,0,0,0,14/01/2021 06:48:52,0,1
7804,20.08,20.13,19.55,0,0,0,350.0,0,0,0,14/01/2021 06:49:23,0,1
7805,20.1,20.15,19.53,0,0,0,355.0,0,0,0,14/01/2021 06:49:54,0,1
7806,20.09,20.18,19.59,0,0,0,355.0,0,0,0,14/01/2021 06:50:24,0,1
7807,20.05,20.18,19.46,0,0,0,355.0,0,0,0,14/01/2021 06:50:55,0,1
7808,20.07,20.09,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:51:25,0,1
7809,20.18,20.16,19.56,0,0,0,350.0,0,0,0,14/01/2021 06:51:56,0,1
7810,20.1,20.16,19.57,0,0,0,355.0,0,0,0,14/01/2021 06:52:27,0,1
7811,20.06,20.17,19.56,0,0,0,355.0,0,0,0,14/01/2021 06:52:57,0,1
7812,20.06,20.12,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:53:28,0,1
7813,20.11,20.15,19.63,0,0,2,355.0,0,0,0,14/01/2021 06:53:59,0,1
7814,20.08,20.16,19.6,0,0,2,350.0,0,0,0,14/01/2021 06:54:29,0,1
7815,20.06,20.18,19.54,0,0,2,350.0,0,0,0,14/01/2021 06:55:00,0,1
7816,20.1,20.16,19.46,0,0,2,350.0,0,0,0,14/01/2021 06:55:31,0,1
7817,20.03,20.16,19.51,0,0,2,350.0,0,0,0,14/01/2021 06:56:01,0,1
7818,20.08,20.14,19.52,0,0,2,350.0,0,0,0,14/01/2021 06:56:32,0,1
7819,20.07,20.1,19.55,0,0,2,350.0,0,0,0,14/01/2021 06:57:02,0,1
7820,20.1,20.12,19.51,0,0,2,350.0,0,0,0,14/01/2021 06:57:33,0,1
7821,20.08,20.18,19.55,0,0,2,350.0,0,0,0,14/01/2021 06:58:04,0,1
7822,20.04,20.11,19.63,0,0,2,350.0,0,0,0,14/01/2021 06:58:34,0,1
7823,20.12,20.18,19.62,0,0,2,350.0,0,0,0,14/01/2021 06:59:05,0,1
7824,20.06,20.18,19.53,0,0,4,350.0,0,0,0,14/01/2021 06:59:36,0,1
7825,20.08,20.14,19.52,0,0,4,355.0,0,0,0,14/01/2021 07:00:37,0,1
7826,20.07,20.09,19.46,0,0,4,350.0,0,0,0,14/01/2021 07:01:07,0,1
7827,20.08,20.11,19.49,0,0,4,355.0,0,0,0,14/01/2021 07:01:38,0,1
7828,20.03,20.11,19.48,0,0,4,355.0,0,0,0,14/01/2021 07:02:09,0,1
7829,20.05,20.04,19.51,0,0,4,350.0,0,0,0,14/01/2021 07:02:39,0,1
7830,20.05,20.19,19.56,0,0,4,355.0,0,0,0,14/01/2021 07:03:10,0,1
7831,20.05,20.16,19.56,0,0,4,350.0,0,0,0,14/01/2021 07:03:41,0,1
7832,20.06,20.11,19.5,0,0,6,355.0,0,0,0,14/01/2021 07:04:11,0,1
7833,20.09,20.1,19.55,0,0,6,350.0,0,0,0,14/01/2021 07:04:42,0,1
7834,20.03,20.03,19.49,0,0,6,350.0,0,0,0,14/01/2021 07:05:13,0,1
7835,20.1,20.06,19.53,0,0,6,350.0,0,0,0,14/01/2021 07:05:43,0,1
7836,20.09,20.06,19.52,0,0,6,350.0,0,0,0,14/01/2021 07:06:14,0,1
7837,20.08,20.12,19.46,0,0,6,350.0,0,0,0,14/01/2021 07:06:44,0,1
7838,20.08,20.11,19.46,0,0,6,350.0,0,0,0,14/01/2021 07:07:15,0,1
7839,20.04,20.11,19.48,0,0,8,350.0,0,0,0,14/01/2021 07:07:46,0,1
7840,20.03,20.13,19.54,0,0,8,350.0,0,0,0,14/01/2021 07:08:16,0,1
7841,20.13,20.15,19.47,0,0,8,350.0,0,0,0,14/01/2021 07:08:47,0,1
7842,20.09,20.07,19.52,0,0,8,350.0,0,0,0,14/01/2021 07:09:18,0,1
7843,20.11,20.11,19.52,0,0,8,350.0,0,0,0,14/01/2021 07:09:48,0,1
7844,20.07,20.1,19.55,0,0,8,350.0,0,0,0,14/01/2021 07:10:19,0,1
7845,20.06,20.08,19.49,0,0,8,350.0,0,0,0,14/01/2021 07:10:50,0,1
7846,20.06,20.07,19.52,0,0,10,350.0,0,0,0,14/01/2021 07:11:20,0,1
7847,20.06,20.04,19.48,0,0,10,350.0,0,0,0,14/01/2021 07:11:51,0,1
7848,20.12,20.08,19.54,0,0,10,350.0,0,0,0,14/01/2021 07:12:21,0,1
7849,20.04,20.1,19.49,0,0,10,350.0,0,0,0,14/01/2021 07:12:52,0,1
7850,20.12,20.11,19.46,0,0,10,350.0,0,0,0,14/01/2021 07:13:23,0,1
7851,20.03,20.04,19.53,0,0,10,350.0,0,0,0,14/01/2021 07:13:53,0,1
7852,20.07,20.09,19.47,0,0,10,350.0,0,0,0,14/01/2021 07:14:24,0,1
7853,20.03,20.09,19.51,0,0,10,350.0,0,0,0,14/01/2021 07:14:55,0,1
7854,20.04,20.06,19.53,0,0,10,350.0,0,0,0,14/01/2021 07:15:25,0,1
7855,20.01,20.1,19.46,0,0,10,350.0,0,0,0,14/01/2021 07:15:56,0,1
7856,20.04,20.11,19.54,0,0,10,350.0,0,0,0,14/01/2021 07:16:27,0,1
7857,19.98,20.08,19.51,0,0,10,350.0,0,0,0,14/01/2021 07:16:57,0,1
7858,20.01,20.1,19.52,0,0,10,350.0,0,0,0,14/01/2021 07:17:28,0,1
7859,19.98,20.07,19.47,0,0,12,350.0,0,0,0,14/01/2021 07:17:58,0,1
7860,20.01,20.06,19.52,0,0,12,350.0,0,0,0,14/01/2021 07:18:29,0,1
7861,20.05,20.07,19.52,0,0,12,350.0,0,0,0,14/01/2021 07:19:00,0,1
7862,20.02,20.02,19.53,2,2,12,350.0,0,0,0,14/01/2021 07:20:01,0,1
7863,20.02,20.04,19.55,2,0,14,350.0,0,0,0,14/01/2021 07:20:32,0,1
7864,19.98,20.09,19.55,2,0,14,350.0,0,0,0,14/01/2021 07:21:02,0,1
7865,19.99,20.09,19.53,2,2,14,350.0,0,0,0,14/01/2021 07:21:33,0,1
7866,19.96,19.99,19.49,2,2,14,350.0,0,0,0,14/01/2021 07:22:04,0,1
7867,19.99,20.04,19.53,2,2,14,350.0,0,0,0,14/01/2021 07:22:34,0,1
7868,20.0,20.06,19.52,2,2,14,350.0,0,0,0,14/01/2021 07:23:05,0,1
7869,19.98,20.06,19.47,2,2,16,350.0,0,0,0,14/01/2021 07:23:35,0,1
7870,20.02,20.05,19.46,2,2,16,350.0,0,0,0,14/01/2021 07:24:06,0,1
7871,20.07,20.09,19.5,2,2,16,350.0,0,0,0,14/01/2021 07:24:37,0,1
7872,20.11,20.04,19.49,2,2,16,350.0,0,0,0,14/01/2021 07:25:07,0,1
7873,19.96,20.01,19.55,2,2,16,350.0,0,0,0,14/01/2021 07:25:38,0,1
7874,19.99,20.04,19.5,2,2,18,350.0,0,0,0,14/01/2021 07:26:09,0,1
7875,20.04,19.97,19.56,2,2,18,350.0,0,0,0,14/01/2021 07:26:39,0,1
7876,20.08,20.06,19.49,2,2,18,350.0,0,0,0,14/01/2021 07:27:10,0,1
7877,20.12,20.05,19.54,2,2,18,350.0,0,0,0,14/01/2021 07:27:41,0,1
7878,20.07,20.08,19.47,2,2,18,350.0,0,0,0,14/01/2021 07:28:11,0,1
7879,20.0,20.0,19.5,2,2,20,350.0,0,0,0,14/01/2021 07:28:42,0,1
7880,20.02,20.08,19.49,2,2,20,350.0,0,0,0,14/01/2021 07:29:12,0,1
7881,20.05,20.06,19.54,2,2,20,350.0,0,0,0,14/01/2021 07:29:43,0,1
7882,20.07,20.04,19.5,2,2,20,350.0,0,0,0,14/01/2021 07:30:14,0,1
7883,19.98,19.98,19.47,2,2,20,350.0,0,0,0,14/01/2021 07:30:44,0,1
7884,20.04,20.05,19.51,2,2,20,350.0,0,0,0,14/01/2021 07:31:15,0,1
7885,20.03,20.06,19.49,2,2,20,350.0,0,0,0,14/01/2021 07:31:46,0,1
7886,20.02,20.05,19.56,2,2,20,350.0,0,0,0,14/01/2021 07:32:16,0,1
7887,20.06,20.03,19.52,2,2,20,350.0,0,0,0,14/01/2021 07:32:47,0,1
7888,20.01,20.0,19.47,4,4,20,350.0,0,0,0,14/01/2021 07:33:17,0,1
7889,19.97,19.99,19.53,4,4,22,350.0,0,0,0,14/01/2021 07:33:48,0,1
7890,20.04,20.04,19.52,4,4,22,350.0,0,0,0,14/01/2021 07:34:19,0,1
7891,20.02,20.06,19.46,4,4,22,350.0,0,0,0,14/01/2021 07:34:49,0,1
7892,20.01,20.02,19.54,4,4,22,350.0,0,0,0,14/01/2021 07:35:20,0,1
7893,19.97,19.97,19.51,4,4,22,350.0,0,0,0,14/01/2021 07:35:51,0,1
7894,20.04,19.99,19.53,4,4,24,350.0,0,0,0,14/01/2021 07:36:21,0,1
7895,20.0,19.98,19.51,4,4,24,350.0,0,0,0,14/01/2021 07:36:52,0,1
7896,20.05,20.02,19.5,4,4,24,350.0,0,0,0,14/01/2021 07:37:23,0,1
7897,20.01,20.05,19.51,4,4,24,350.0,0,0,0,14/01/2021 07:37:53,0,1
7898,20.03,20.01,19.51,4,4,26,350.0,0,0,0,14/01/2021 07:38:24,0,1
7899,20.06,20.03,19.52,4,4,26,350.0,0,0,0,14/01/2021 07:38:54,0,1
7900,19.97,20.12,19.46,4,4,26,350.0,0,0,0,14/01/2021 07:39:25,0,1
7901,19.96,20.06,19.5,4,4,26,350.0,0,0,0,14/01/2021 07:39:56,0,1
7902,19.98,20.02,19.49,4,4,26,350.0,0,0,0,14/01/2021 07:40:26,0,1
7903,19.97,19.97,19.5,4,4,28,350.0,0,0,0,14/01/2021 07:40:57,0,1
7904,20.02,20.06,19.52,4,4,28,350.0,0,0,0,14/01/2021 07:41:28,0,1
7905,20.01,20.04,19.53,4,4,28,350.0,0,0,0,14/01/2021 07:41:58,0,1
7906,20.03,20.03,19.49,4,4,28,350.0,0,0,0,14/01/2021 07:42:29,0,1
7907,20.0,20.02,19.55,4,4,28,350.0,0,0,0,14/01/2021 07:43:00,0,1
7908,20.01,20.0,19.48,4,4,28,350.0,0,0,0,14/01/2021 07:43:30,0,1
7909,20.0,20.04,19.47,4,4,28,350.0,0,0,0,14/01/2021 07:44:01,0,1
7910,19.98,19.98,19.5,4,4,28,350.0,0,0,0,14/01/2021 07:44:31,0,1
7911,19.99,20.06,19.5,4,6,28,350.0,0,0,0,14/01/2021 07:45:02,0,1
7912,20.02,19.99,19.53,4,4,28,350.0,0,0,0,14/01/2021 07:45:33,0,1
7913,19.99,20.05,19.51,6,6,28,350.0,0,0,0,14/01/2021 07:46:03,0,1
7914,19.94,19.99,19.5,6,6,30,350.0,0,0,0,14/01/2021 07:46:34,0,1
7915,19.92,19.99,19.55,6,6,30,350.0,0,0,0,14/01/2021 07:47:05,0,1
7916,20.05,20.05,19.51,6,6,30,350.0,0,0,0,14/01/2021 07:47:35,0,1
7917,19.99,19.99,19.51,6,6,30,350.0,0,0,0,14/01/2021 07:48:06,0,1
7918,19.98,20.03,19.54,6,6,32,350.0,0,0,0,14/01/2021 07:48:37,0,1
7919,20.02,20.01,19.56,6,6,32,350.0,0,0,0,14/01/2021 07:49:07,0,1
7920,19.97,20.08,19.56,6,6,32,350.0,0,0,0,14/01/2021 07:49:38,0,1
7921,20.03,20.05,19.52,6,6,32,350.0,0,0,0,14/01/2021 07:50:08,0,1
7922,19.99,20.01,19.55,6,6,34,350.0,0,0,0,14/01/2021 07:50:39,0,1
7923,20.03,20.0,19.49,6,6,34,350.0,0,0,0,14/01/2021 07:51:10,0,1
7924,20.0,19.97,19.48,6,6,34,350.0,0,0,0,14/01/2021 07:51:40,0,1
7925,19.98,19.99,19.51,6,6,34,350.0,0,0,0,14/01/2021 07:52:11,0,1
7926,20.02,20.04,19.51,6,6,36,350.0,0,0,0,14/01/2021 07:52:42,0,1
7927,20.01,20.04,19.53,6,6,36,350.0,0,0,0,14/01/2021 07:53:12,0,1
7928,20.03,20.0,19.49,6,8,36,350.0,0,0,0,14/01/2021 07:53:43,0,1
7929,20.02,19.98,19.55,6,8,36,350.0,0,0,0,14/01/2021 07:54:14,0,1
7930,19.99,19.98,19.47,6,8,38,350.0,0,0,0,14/01/2021 07:54:44,0,1
7931,20.0,19.97,19.53,8,8,38,350.0,0,0,0,14/01/2021 07:55:15,0,1
7932,19.96,20.01,19.49,8,8,38,350.0,0,0,0,14/01/2021 07:55:45,0,1
7933,20.04,19.92,19.48,8,8,40,350.0,0,0,0,14/01/2021 07:56:16,0,1
7934,20.02,19.99,19.51,8,8,40,350.0,0,0,0,14/01/2021 07:56:47,0,1
7935,20.03,20.06,19.56,8,8,40,350.0,0,0,0,14/01/2021 07:57:17,0,1
7936,19.96,19.99,19.53,8,8,40,350.0,0,0,0,14/01/2021 07:57:48,0,1
7937,20.01,19.99,19.55,8,8,40,350.0,0,0,0,14/01/2021 07:58:19,0,1
7938,20.06,19.99,19.5,8,8,40,350.0,0,0,0,14/01/2021 07:58:49,0,1
7939,20.0,19.94,19.48,8,8,40,350.0,0,0,0,14/01/2021 07:59:20,0,1
7940,20.03,19.91,19.49,8,8,40,350.0,0,0,0,14/01/2021 07:59:51,0,1
7941,20.03,20.0,19.55,8,8,40,350.0,0,0,0,14/01/2021 08:00:21,0,1
7942,20.04,20.02,19.57,8,8,40,350.0,0,0,0,14/01/2021 08:00:52,0,1
7943,19.97,20.05,19.53,8,8,40,350.0,0,0,0,14/01/2021 08:01:22,0,1
7944,20.01,20.03,19.52,8,8,42,350.0,0,0,0,14/01/2021 08:01:53,0,1
7945,19.97,20.05,19.52,8,8,42,350.0,0,0,0,14/01/2021 08:02:24,0,1
7946,19.91,19.98,19.52,8,8,42,350.0,0,0,0,14/01/2021 08:02:54,0,1
7947,20.0,19.95,19.55,8,8,44,350.0,0,0,0,14/01/2021 08:03:25,0,1
7948,19.99,19.9,19.5,8,8,44,350.0,0,0,0,14/01/2021 08:03:56,0,1
7949,20.04,19.99,19.54,8,10,44,350.0,0,0,0,14/01/2021 08:04:26,0,1
7950,19.99,19.98,19.51,8,10,46,350.0,0,0,0,14/01/2021 08:04:57,0,1
7951,19.99,19.96,19.51,10,10,46,350.0,0,0,0,14/01/2021 08:05:27,0,1
7952,19.97,19.97,19.47,10,10,46,350.0,0,0,0,14/01/2021 08:05:58,0,1
7953,19.98,19.95,19.51,10,10,46,350.0,0,0,0,14/01/2021 08:06:29,0,1
7954,20.0,20.01,19.55,10,10,46,350.0,0,0,0,14/01/2021 08:06:59,0,1
7955,20.03,19.98,19.46,10,10,46,350.0,0,0,0,14/01/2021 08:07:30,0,1
7956,20.08,20.01,19.48,10,10,46,350.0,0,0,0,14/01/2021 08:08:01,0,1
7957,19.98,19.97,19.46,10,10,46,350.0,0,0,0,14/01/2021 08:08:31,0,1
7958,20.05,20.0,19.5,10,10,48,350.0,0,0,0,14/01/2021 08:09:02,0,1
7959,20.06,19.96,19.6,10,10,48,350.0,0,0,0,14/01/2021 08:09:33,0,1
7960,19.97,19.96,19.5,10,10,48,350.0,0,0,0,14/01/2021 08:10:03,0,1
7961,19.97,19.99,19.5,10,10,48,350.0,0,0,0,14/01/2021 08:10:34,0,1
7962,20.0,20.03,19.47,10,10,48,350.0,0,0,0,14/01/2021 08:11:04,0,1
7963,20.02,19.98,19.54,10,10,48,350.0,0,0,0,14/01/2021 08:11:35,0,1
7964,19.97,20.01,19.51,10,10,50,350.0,0,0,0,14/01/2021 08:12:06,0,1
7965,19.98,20.02,19.5,10,10,50,350.0,0,0,0,14/01/2021 08:12:36,0,1
7966,19.97,19.9,19.55,10,10,50,350.0,0,0,0,14/01/2021 08:13:07,0,1
7967,19.99,19.95,19.51,10,10,50,350.0,0,0,0,14/01/2021 08:13:38,0,1
7968,20.02,20.05,19.51,10,10,52,350.0,0,0,0,14/01/2021 08:14:08,0,1
7969,19.99,19.99,19.49,10,10,52,350.0,0,0,0,14/01/2021 08:14:39,0,1
7970,20.01,20.0,19.52,10,10,52,350.0,0,0,0,14/01/2021 08:15:10,0,1
7971,19.98,20.03,19.49,10,10,52,350.0,0,0,0,14/01/2021 08:15:40,0,1
7972,19.97,20.01,19.47,10,10,52,350.0,0,0,0,14/01/2021 08:16:11,0,1
7973,20.01,19.97,19.51,10,10,54,350.0,0,0,0,14/01/2021 08:17:12,0,1
7974,20.03,19.97,19.51,10,10,54,350.0,0,0,0,14/01/2021 08:17:43,0,1
7975,20.06,19.96,19.55,10,10,54,350.0,0,0,0,14/01/2021 08:18:13,0,1
7976,19.99,20.02,19.53,10,10,54,350.0,0,0,0,14/01/2021 08:18:44,0,1
7977,20.05,20.05,19.48,10,10,54,350.0,0,0,0,14/01/2021 08:19:15,0,1
7978,20.0,20.0,19.53,10,10,56,350.0,0,0,0,14/01/2021 08:19:45,0,1
7979,19.98,19.97,19.55,10,10,56,350.0,0,0,0,14/01/2021 08:20:16,0,1
7980,20.03,20.0,19.47,10,10,56,350.0,0,0,0,14/01/2021 08:20:47,0,1
7981,20.06,20.06,19.54,10,10,58,350.0,0,0,0,14/01/2021 08:21:17,0,1
7982,20.01,20.05,19.6,10,10,58,350.0,0,0,0,14/01/2021 08:21:48,0,1
7983,19.97,19.98,19.55,10,10,58,350.0,0,0,0,14/01/2021 08:22:18,0,1
7984,20.03,19.98,19.58,10,10,58,350.0,0,0,0,14/01/2021 08:22:49,0,1
7985,20.02,20.04,19.59,10,10,58,350.0,0,0,0,14/01/2021 08:23:20,0,1
7986,20.02,20.05,19.5,10,10,58,350.0,0,0,0,14/01/2021 08:23:50,0,1
7987,20.05,20.01,19.47,10,10,58,350.0,0,0,0,14/01/2021 08:24:21,0,1
7988,19.99,19.97,19.55,10,10,58,350.0,0,0,0,14/01/2021 08:24:52,0,1
7989,19.99,20.02,19.55,10,10,58,350.0,0,0,0,14/01/2021 08:25:22,0,1
7990,19.99,20.0,19.53,10,10,58,350.0,0,0,0,14/01/2021 08:25:53,0,1
7991,20.01,20.03,19.55,10,10,58,350.0,0,0,0,14/01/2021 08:26:24,0,1
7992,20.0,20.01,19.59,10,10,58,350.0,0,0,0,14/01/2021 08:26:54,0,1
7993,19.97,20.05,19.63,10,10,58,350.0,0,0,0,14/01/2021 08:27:25,0,1
7994,19.98,19.99,19.61,10,10,58,350.0,0,0,0,14/01/2021 08:27:55,0,1
7995,19.97,19.99,19.57,10,10,58,350.0,0,0,0,14/01/2021 08:28:26,0,1
7996,20.01,19.98,19.52,10,10,58,350.0,0,0,0,14/01/2021 08:28:57,0,1
7997,20.02,19.97,19.49,10,12,58,350.0,0,0,0,14/01/2021 08:29:27,0,1
7998,20.06,20.03,19.55,10,12,58,350.0,0,0,0,14/01/2021 08:29:58,0,1
7999,20.01,19.98,19.58,10,12,60,350.0,0,0,0,14/01/2021 08:30:29,0,1
8000,20.05,20.03,19.51,10,12,60,350.0,0,0,0,14/01/2021 08:30:59,0,1
8001,19.99,20.05,19.48,10,10,58,350.0,0,0,0,14/01/2021 08:31:30,0,1
8002,20.02,20.05,19.61,10,12,58,350.0,0,0,0,14/01/2021 08:32:01,0,1
8003,20.03,19.98,19.55,10,12,58,350.0,0,0,0,14/01/2021 08:32:31,0,1
8004,20.02,20.01,19.57,10,12,60,350.0,0,0,0,14/01/2021 08:33:02,0,1
8005,19.99,20.01,19.55,10,12,60,350.0,0,0,0,14/01/2021 08:33:32,0,1
8006,19.99,20.04,19.6,10,12,60,350.0,0,0,0,14/01/2021 08:34:03,0,1
8007,19.97,20.01,19.55,12,12,62,350.0,0,0,0,14/01/2021 08:34:34,0,1
8008,19.98,19.99,19.63,12,12,62,350.0,0,0,0,14/01/2021 08:35:04,0,1
8009,19.96,20.04,19.58,12,12,62,350.0,0,0,0,14/01/2021 08:35:35,0,1
8010,20.04,19.98,19.59,12,12,62,350.0,0,0,0,14/01/2021 08:36:06,0,1
8011,20.04,20.01,19.56,12,12,62,350.0,0,0,0,14/01/2021 08:36:36,0,1
8012,19.96,19.97,19.56,12,12,62,350.0,0,0,0,14/01/2021 08:37:07,0,1
